店舗:,東京ステラ池袋
日付,時間,出勤数,待機
2023-05-03,01:19,4,3
2023-05-03,02:13,4,2
2023-05-03,03:18,3,2
2023-05-03,04:12,3,1
2023-05-03,05:15,1,1
2023-05-03,06:12,17,1
2023-05-03,07:13,17,1
2023-05-03,08:14,17,1
2023-05-03,10:15,16,2
2023-05-03,11:30,16,1
2023-05-03,12:15,16,1
2023-05-03,13:17,15,1
2023-05-03,14:13,15,2
2023-05-03,15:18,14,1
2023-05-03,16:14,14,1
2023-05-03,17:18,13,2
2023-05-03,18:14,12,3
2023-05-03,19:15,11,3
2023-05-03,20:12,8,3
2023-05-03,21:29,7,3
2023-05-03,22:17,7,4
2023-05-03,23:13,6,2
2023-05-04,00:15,6,2
2023-05-04,01:19,5,1
2023-05-04,02:12,5,1
2023-05-04,03:17,2,2
2023-05-04,04:11,1,1
2023-05-04,05:15,1,1
2023-05-04,06:13,20,1
2023-05-04,07:14,20,1
2023-05-04,08:14,20,1
2023-05-04,10:12,20,1
2023-05-04,11:30,20,4
2023-05-04,12:15,18,3
2023-05-04,13:17,18,1
2023-05-04,14:13,18,3
2023-05-04,15:18,18,2
2023-05-04,16:14,16,2
2023-05-04,17:18,16,2
2023-05-04,18:14,16,5
2023-05-04,19:15,15,6
2023-05-04,20:12,13,3
2023-05-04,21:28,10,2
2023-05-04,22:18,8,1
2023-05-04,23:13,7,1
2023-05-05,00:15,7,3
2023-05-05,01:28,5,2
2023-05-05,02:12,4,3
2023-05-05,03:18,3,3
2023-05-05,04:11,2,2
2023-05-05,05:15,2,2
2023-05-05,06:12,12,1
2023-05-05,07:13,12,1
2023-05-05,08:15,12,1
2023-05-05,10:07,12,2
2023-05-05,11:29,10,1
2023-05-05,12:15,10,1
2023-05-05,13:17,10,1
2023-05-05,14:13,10,2
2023-05-05,15:19,10,2
2023-05-05,16:13,10,2
2023-05-05,17:17,9,1
2023-05-05,18:14,9,3
2023-05-05,19:15,9,4
2023-05-05,20:12,8,3
2023-05-05,21:27,6,3
2023-05-05,22:17,6,1
2023-05-05,23:13,5,1
2023-05-06,00:14,4,2
2023-05-06,01:19,4,2
2023-05-06,02:12,4,1
2023-05-06,03:17,4,2
2023-05-06,04:11,3,1
2023-05-06,05:14,2,1
2023-05-06,06:12,15,1
2023-05-06,07:13,19,1
2023-05-06,08:14,19,1
2023-05-06,10:10,16,1
2023-05-06,11:27,17,1
2023-05-06,12:15,17,2
2023-05-06,13:16,16,1
2023-05-06,14:13,15,1
2023-05-06,15:17,13,3
2023-05-06,16:13,13,1
2023-05-06,17:16,12,2
2023-05-06,18:13,12,3
2023-05-06,19:14,10,2
2023-05-06,20:11,10,4
2023-05-06,21:26,8,4
2023-05-06,22:15,7,3
2023-05-06,23:11,7,1
2023-05-07,00:13,7,1
2023-05-07,01:17,7,1
2023-05-07,02:11,7,2
2023-05-07,03:17,6,3
2023-05-07,04:10,4,3
2023-05-07,05:13,1,1
2023-05-07,06:12,17,1
2023-05-07,07:12,19,1
2023-05-07,08:14,19,1
2023-05-07,10:18,22,1
2023-05-07,11:35,20,1
2023-05-07,12:15,20,2
2023-05-07,13:17,18,1
2023-05-07,14:13,18,1
2023-05-07,15:18,16,2
2023-05-07,16:12,15,1
2023-05-07,17:16,13,2
2023-05-07,18:13,12,2
2023-05-07,19:14,11,4
2023-05-07,20:11,9,2
2023-05-07,21:26,8,4
2023-05-07,22:15,8,3
2023-05-07,23:12,6,4
2023-05-08,00:14,4,3
2023-05-08,01:17,4,4
2023-05-08,02:12,4,1
2023-05-08,03:16,4,1
2023-05-08,04:10,3,2
2023-05-08,05:14,1,1
2023-05-08,06:12,16,1
2023-05-08,07:13,17,1
2023-05-08,08:13,17,1
2023-05-08,10:12,17,2
2023-05-08,11:32,17,1
2023-05-08,12:15,17,1
2023-05-08,13:17,15,1
2023-05-08,14:14,15,2
2023-05-08,15:19,13,2
2023-05-08,16:14,12,3
2023-05-08,17:19,12,1
2023-05-08,18:15,12,3
2023-05-08,19:15,11,2
2023-05-08,20:12,11,2
2023-05-08,21:29,11,4
2023-05-08,22:17,11,5
2023-05-08,23:13,9,3
2023-05-09,00:15,7,4
2023-05-09,01:19,5,3
2023-05-09,02:12,4,3
2023-05-09,03:17,4,2
2023-05-09,04:11,3,2
2023-05-09,05:14,3,2
2023-05-09,06:12,18,1
2023-05-09,07:13,20,1
2023-05-09,08:15,20,1
2023-05-09,10:15,19,1
2023-05-09,11:32,18,1
2023-05-09,12:16,18,2
2023-05-09,13:17,19,2
2023-05-09,14:13,19,1
2023-05-09,15:19,18,1
2023-05-09,16:13,17,2
2023-05-09,17:18,14,1
2023-05-09,18:14,14,6
2023-05-09,19:15,13,6
2023-05-09,22:04,6,2
2023-05-09,23:14,6,3
2023-05-10,00:15,6,2
2023-05-10,01:18,7,1
2023-05-10,02:12,6,1
2023-05-10,03:18,6,2
2023-05-10,04:11,3,1
2023-05-10,05:15,2,1
2023-05-10,06:12,2,1
2023-05-10,07:13,16,1
2023-05-10,08:14,16,1
2023-05-10,10:12,16,2
2023-05-10,11:30,14,1
